Grupo Indicador;Indicador;Serie;Regiao;Base;Unidade;Periodicidade;Status;Ano;Trimestre;Mês;Data;Valor
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2006;4;Nov;39022;92,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2006;4;Dez;39052;93,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2007;1;Jan;39083;92,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2007;1;Fev;39114;93,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2007;1;Mar;39142;94,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2007;2;Abr;39173;96
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2007;2;Mai;39203;96,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2007;2;Jun;39234;97
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2007;3;Jul;39264;96,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2007;3;Ago;39295;98,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2007;3;Set;39326;97
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2007;4;Out;39356;99,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2007;4;Nov;39387;98,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2007;4;Dez;39417;98,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2008;1;Jan;39448;100,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2008;1;Fev;39479;100,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2008;1;Mar;39508;100,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2008;2;Abr;39539;100,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2008;2;Mai;39569;101,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2008;2;Jun;39600;102,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2008;3;Jul;39630;103,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2008;3;Ago;39661;101,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2008;3;Set;39692;103,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2008;4;Out;39722;100,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2008;4;Nov;39753;94,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2008;4;Dez;39783;83,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2009;1;Jan;39814;85,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2009;1;Fev;39845;87,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2009;1;Mar;39873;87,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2009;2;Abr;39904;89,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2009;2;Mai;39934;90,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2009;2;Jun;39965;91,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2009;3;Jul;39995;92,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2009;3;Ago;40026;94
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2009;3;Set;40057;95,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2009;4;Out;40087;97,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2009;4;Nov;40118;98,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2009;4;Dez;40148;99,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2010;1;Jan;40179;100,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2010;1;Fev;40210;100,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2010;1;Mar;40238;103
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2010;2;Abr;40269;103,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2010;2;Mai;40299;102,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2010;2;Jun;40330;102,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2010;3;Jul;40360;101,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2010;3;Ago;40391;101,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2010;3;Set;40422;101,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2010;4;Out;40452;101,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2010;4;Nov;40483;102,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2010;4;Dez;40513;102,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2011;1;Jan;40544;102,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2011;1;Fev;40575;104,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2011;1;Mar;40603;104,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2011;2;Abr;40634;102
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2011;2;Mai;40664;105
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2011;2;Jun;40695;102,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2011;3;Jul;40725;103,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2011;3;Ago;40756;102,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2011;3;Set;40787;100,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2011;4;Out;40817;99,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2011;4;Nov;40848;100
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2011;4;Dez;40878;102,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2012;1;Jan;40909;97,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2012;1;Fev;40940;99,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2012;1;Mar;40969;98,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2012;2;Abr;41000;98,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2012;2;Mai;41030;98,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2012;2;Jun;41061;98,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2012;3;Jul;41091;100,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2012;3;Ago;41122;102,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2012;3;Set;41153;100,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2012;4;Out;41183;102,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2012;4;Nov;41214;100,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2012;4;Dez;41244;101,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2013;1;Jan;41275;102,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2013;1;Fev;41306;99,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2013;1;Mar;41334;101,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2013;2;Abr;41365;102,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2013;2;Mai;41395;102,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2013;2;Jun;41426;103,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2013;3;Jul;41456;102,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2013;3;Ago;41487;103
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2013;3;Set;41518;103,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2013;4;Out;41548;102,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2013;4;Nov;41579;102,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2013;4;Dez;41609;98,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2014;1;Jan;41640;100,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2014;1;Fev;41671;101,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2014;1;Mar;41699;101
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2014;2;Abr;41730;100,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2014;2;Mai;41760;98,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2014;2;Jun;41791;96,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2014;3;Jul;41821;98,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2014;3;Ago;41852;99,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2014;3;Set;41883;99,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2014;4;Out;41913;99,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2014;4;Nov;41944;98,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2014;4;Dez;41974;95,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2015;1;Jan;42005;96
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2015;1;Fev;42036;95,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2015;1;Mar;42064;94,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2015;2;Abr;42095;93,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2015;2;Mai;42125;92,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2015;2;Jun;42156;91,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2015;3;Jul;42186;89,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2015;3;Ago;42217;90,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2015;3;Set;42248;88,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2015;4;Out;42278;88
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2015;4;Nov;42309;86,4
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2015;4;Dez;42339;84,7
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2016;1;Jan;42370;86
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2016;1;Fev;42401;85
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2016;1;Mar;42430;85,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2016;2;Abr;42461;85,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2016;2;Mai;42491;85,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2016;2;Jun;42522;85
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2016;3;Jul;42552;85,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2016;3;Ago;42583;83,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2016;3;Set;42614;84,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2016;4;Out;42644;83,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2016;4;Nov;42675;83,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2016;4;Dez;42705;85,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2017;1;Jan;42736;86,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2017;1;Fev;42767;87,5
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2017;1;Mar;42795;85,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2017;2;Abr;42826;85,8
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2017;2;Mai;42856;86,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2017;2;Jun;42887;87,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2017;3;Jul;42917;87,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2017;3;Ago;42948;87,2
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2017;3;Set;42979;87,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2017;4;Out;43009;87,6
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2017;4;Nov;43040;88,3
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2017;4;Dez;43070;90,9
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2018;1;Jan;43101;89
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2018;1;Fev;43132;89,1
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2018;1;Mar;43160;89
Industria e comercio;PIM;indice de Producao Fisica Industrial - Industria geral;Brasil;Dessaz.;indice (media 2012 = 100);Mensal;Actual;2018;2;Abr;43191;89,7
